threshold,roc_auc,pr_auc,accuracy,balanced_accuracy,precision,pathogenic_recall,specificity,f1,f1_binary,f1_macro,f1_weighted,mcc,cohen_kappa,brier_score,log_loss,ppv,npv,tn,fp,fn,tp,false_negative_rate,false_positive_rate,calibration_quality,medical_utility_score,clinical_safety_score,dataset_split,panel,n
0.3999999999999999,0.8478143022783056,0.9040847361024198,0.8142796430089247,0.7669551148522373,0.8432748538011696,0.8950962135319678,0.6388140161725068,0.8684131285757302,0.8684131285757302,0.7764448314358795,0.8104101736434997,0.556691285918494,0.5538403596487689,0.142691432010178,0.4519997382294056,0.8432748538011696,0.7371695178849145,474,268,169,1442,0.1049037864680322,0.3611859838274933,0.4292342719592878,0.7751794041381335,0.739200811315736,MASTER_ONLY_CV,,2353
0.4049999999999999,0.8478143022783056,0.9040847361024198,0.8138546536336592,0.7673717250506541,0.8439882697947214,0.8932340161390441,0.6415094339622641,0.867913148371532,0.867913148371532,0.7764026173512336,0.8101988993132563,0.5562185927974763,0.5536608752216291,0.142691432010178,0.4519997382294056,0.8439882697947214,0.7345679012345679,476,266,172,1439,0.1067659838609559,0.3584905660377358,0.4292342719592878,0.775112219393017,0.7389039330095805,MASTER_ONLY_CV,,2353
0.4099999999999999,0.8478143022783056,0.9040847361024198,0.8147046323841904,0.7701733868066745,0.8466076696165191,0.8907510862818125,0.6495956873315364,0.868118572292801,0.868118572292801,0.7783450004321149,0.8114997959896738,0.5594026088494762,0.5573647986303829,0.142691432010178,0.4519997382294056,0.8466076696165191,0.7325227963525835,482,260,176,1435,0.1092489137181874,0.3504043126684636,0.4292342719592878,0.7766080528640914,0.740019986554732,MASTER_ONLY_CV,,2353
0.4149999999999999,0.8478143022783056,0.9040847361024198,0.8125796855078623,0.7689850438611902,0.8465639810426541,0.8870266914959652,0.6509433962264151,0.8663231282206729,0.8663231282206729,0.7764451461998887,0.8096385020758179,0.5551505925413857,0.5534606730065397,0.142691432010178,0.4519997382294056,0.8465639810426541,0.7263157894736842,483,259,182,1429,0.1129733085040347,0.3490566037735849,0.4292342719592878,0.7750665380684842,0.7380882773513061,MASTER_ONLY_CV,,2353
0.4199999999999999,0.8478143022783056,0.9040847361024198,0.8125796855078623,0.7700755085070463,0.8478002378121284,0.8851644941030415,0.6549865229110512,0.8660795627087762,0.8660795627087762,0.7769888259403753,0.8098914397320203,0.5558923086531111,0.5544603428473288,0.142691432010178,0.4519997382294056,0.8478002378121284,0.7242921013412816,486,256,185,1426,0.1148355058969584,0.3450134770889488,0.4292342719592878,0.7754851329411708,0.7382569358549567,MASTER_ONLY_CV,,2353
0.4249999999999999,0.8478143022783056,0.9040847361024198,0.8138546536336592,0.7739145129257915,0.8514080287597364,0.8820608317815022,0.6657681940700808,0.8664634146341463,0.8664634146341463,0.7796552697294155,0.8117148863559395,0.5605812176611392,0.5596272649661029,0.142691432010178,0.4519997382294056,0.8514080287597364,0.7222222222222222,494,248,190,1421,0.1179391682184978,0.3342318059299191,0.4292342719592878,0.7776063110122805,0.7398969357604366,MASTER_ONLY_CV,,2353
0.4299999999999999,0.8478143022783056,0.9040847361024198,0.8142796430089247,0.775678832019087,0.8531889290012034,0.8801986343885785,0.6711590296495957,0.8664833486098381,0.8664833486098381,0.7807643539978709,0.8124217302485294,0.562507872864501,0.5617717316490546,0.142691432010178,0.4519997382294056,0.8531889290012034,0.7206946454413893,498,244,193,1418,0.1198013656114214,0.3288409703504043,0.4292342719592878,0.7785016928038815,0.7405221636510978,MASTER_ONLY_CV,,2353
0.4349999999999999,0.8478143022783056,0.9040847361024198,0.8142796430089247,0.7760423202343725,0.8536144578313253,0.8795779019242707,0.6725067385444744,0.8664017120146744,0.8664017120146744,0.7809360476449678,0.8124998650428749,0.5627749088905755,0.5620960903999458,0.142691432010178,0.4519997382294056,0.8536144578313253,0.7200577200577201,499,243,194,1417,0.1204220980757293,0.3274932614555256,0.4292342719592878,0.7786430720181486,0.740580912676788,MASTER_ONLY_CV,,2353
0.4399999999999999,0.8478143022783056,0.9040847361024198,0.8138546536336592,0.7771859068633602,0.8552392489400363,0.8764742396027312,0.6778975741239892,0.8657265481299816,0.8657265481299816,0.7812012242034949,0.8124177590492736,0.5630004878968515,0.562551040678041,0.142691432010178,0.4519997382294056,0.8552392489400363,0.7165242165242165,503,239,199,1412,0.1235257603972687,0.3221024258760108,0.4292342719592878,0.7788817223179085,0.740428972939389,MASTER_ONLY_CV,,2353
0.4449999999999999,0.8478143022783056,0.9040847361024198,0.8121546961325967,0.7763079301500299,0.8553191489361702,0.8733705772811918,0.6792452830188679,0.8642506142506142,0.8642506142506142,0.7797115140218589,0.8109331366732777,0.5598523274846242,0.5595308782311201,0.142691432010178,0.4519997382294056,0.8553191489361702,0.711864406779661,504,238,204,1407,0.1266294227188082,0.320754716981132,0.4292342719592878,0.7777120447069524,0.7389347396388013,MASTER_ONLY_CV,,2353
0.4499999999999999,0.8478143022783056,0.9040847361024198,0.811729706757331,0.7770880285637322,0.8565323565323565,0.8708876474239603,0.683288409703504,0.8636503539550631,0.8636503539550631,0.7798004686727957,0.8107675533775516,0.5598704056856925,0.5596687479749803,0.142691432010178,0.4519997382294056,0.8565323565323565,0.7090909090909091,507,235,208,1403,0.1291123525760397,0.316711590296496,0.4292342719592878,0.7778192170453124,0.738735278680811,MASTER_ONLY_CV,,2353
0.4549999999999999,0.8478143022783056,0.9040847361024198,0.811729706757331,0.7789054696401592,0.8587223587223587,0.8677839851024208,0.6900269541778976,0.8632293917875887,0.8632293917875887,0.7806262841691863,0.8111329142246014,0.5613588144060507,0.5612792519711054,0.142691432010178,0.4519997382294056,0.8587223587223587,0.7062068965517241,512,230,213,1398,0.1322160148975791,0.3099730458221024,0.4292342719592878,0.7785478167698082,0.739054771616396,MASTER_ONLY_CV,,2353
0.4599999999999999,0.8478143022783056,0.9040847361024198,0.8125796855078623,0.7809801549656088,0.8606658446362515,0.8665425201738051,0.6954177897574124,0.8635941849675224,0.8635941849675224,0.7821025914654313,0.8121987218323319,0.5642495907854821,0.5642162554883849,0.142691432010178,0.4519997382294056,0.8606658446362515,0.7058823529411765,516,226,215,1396,0.1334574798261949,0.3045822102425876,0.4292342719592878,0.7797821577123933,0.7400830903125164,MASTER_ONLY_CV,,2353
0.4649999999999999,0.8478143022783056,0.9040847361024198,0.8121546961325967,0.7806697887334548,0.8605798889574336,0.8659217877094972,0.6954177897574124,0.8632425742574258,0.8632425742574258,0.781689129733869,0.8118081026582085,0.5634149132303576,0.5633874243608614,0.142691432010178,0.4519997382294056,0.8605798889574336,0.7049180327868853,516,226,216,1395,0.1340782122905028,0.3045822102425876,0.4292342719592878,0.7794581754465004,0.7396989524256802,MASTER_ONLY_CV,,2353
0.4699999999999999,0.8478143022783056,0.9040847361024198,0.8125796855078623,0.7824341078267504,0.862453531598513,0.8640595903165735,0.7008086253369272,0.8632558139534884,0.8632558139534884,0.7827420190631722,0.8124770329856902,0.5654873273074673,0.5654848568977149,0.142691432010178,0.4519997382294056,0.862453531598513,0.7036535859269283,520,222,219,1392,0.1359404096834264,0.2991913746630728,0.4292342719592878,0.7803696787463288,0.7403449028502183,MASTER_ONLY_CV,,2353
0.4749999999999999,0.8478143022783056,0.9040847361024198,0.8104547386315342,0.7812457648812661,0.8624766645924082,0.8603351955307262,0.7021563342318059,0.8614045991298943,0.8614045991298943,0.7808367081670977,0.8105917006221213,0.5616792210951833,0.5616748809623255,0.142691432010178,0.4519997382294056,0.8624766645924082,0.6983914209115282,521,221,225,1386,0.1396648044692737,0.297843665768194,0.4292342719592878,0.778907085568474,0.7385011571663762,MASTER_ONLY_CV,,2353
0.4799999999999999,0.8478143022783056,0.9040847361024198,0.8083297917552061,0.7800574219357819,0.8625,0.8566108007448789,0.7035040431266847,0.8595453129866085,0.8595453129866085,0.7789365360919664,0.8087066283662733,0.5579166543180774,0.5578842161528453,0.142691432010178,0.4519997382294056,0.8625,0.6932270916334662,522,220,231,1380,0.143389199255121,0.2964959568733153,0.4292342719592878,0.7774536144767213,0.7366672901927114,MASTER_ONLY_CV,,2353
0.4849999999999999,0.8478143022783056,0.9040847361024198,0.8070548236294093,0.7794898114546054,0.8626959247648903,0.8541278708876474,0.7048517520215634,0.8583905177791641,0.8583905177791641,0.7778619255562487,0.8076024043670067,0.555815626629749,0.5557475002370429,0.142691432010178,0.4519997382294056,0.8626959247648903,0.6899736147757256,523,219,235,1376,0.1458721291123526,0.2951482479784366,0.4292342719592878,0.7766464558866213,0.735599931499868,MASTER_ONLY_CV,,2353
0.4899999999999999,0.8478143022783056,0.9040847361024198,0.8074798130046749,0.781254130547901,0.8646095717884131,0.8522656734947238,0.7102425876010782,0.8583932478899656,0.8583932478899656,0.7788980174419968,0.8082568594561426,0.5579851759991409,0.5578445529140572,0.142691432010178,0.4519997382294056,0.8646095717884131,0.6888888888888889,527,215,238,1373,0.1477343265052762,0.2897574123989218,0.4292342719592878,0.7775724199992207,0.7362627893663293,MASTER_ONLY_CV,,2353
0.4949999999999999,0.8478143022783056,0.9040847361024198,0.806204844878878,0.78105000828201,0.8652751423149905,0.8491620111731844,0.7129380053908356,0.8571428571428571,0.8571428571428571,0.7779769767880732,0.807214184619908,0.5562739668539046,0.5560366336559922,0.142691432010178,0.4519997382294056,0.8652751423149905,0.6852331606217616,529,213,243,1368,0.1508379888268156,0.2870619946091644,0.4292342719592878,0.7769254791986964,0.7352760176377842,MASTER_ONLY_CV,,2353
0.4999999999999999,0.8478143022783056,0.9040847361024198,0.806204844878878,0.7817769847125808,0.8662016487000634,0.8479205462445686,0.715633423180593,0.8569636135508155,0.8569636135508155,0.7782841783169097,0.8073417342957726,0.5569786249462992,0.5566742553516757,0.142691432010178,0.4519997382294056,0.8662016487000634,0.6842783505154639,531,211,245,1366,0.1520794537554314,0.284366576819407,0.4292342719592878,0.7772324296767102,0.7354222050324105,MASTER_ONLY_CV,,2353
0.5049999999999999,0.8478143022783056,0.9040847361024198,0.8023799405014874,0.7789836886231953,0.8654336734693877,0.8423339540657977,0.715633423180593,0.8537275872916011,0.8537275872916011,0.774604461622225,0.803825879474621,0.5498581581986896,0.5493805627548556,0.142691432010178,0.4519997382294056,0.8654336734693877,0.6764331210191082,531,211,254,1357,0.1576660459342023,0.284366576819407,0.4292342719592878,0.774394541908494,0.7320495061339931,MASTER_ONLY_CV,,2353
0.5099999999999999,0.8478143022783056,0.9040847361024198,0.7981300467488313,0.7758800263016559,0.8645699614890886,0.8361266294227188,0.715633423180593,0.8501104449353108,0.8501104449353108,0.7705334267617348,0.7999224742725031,0.5420416844653576,0.5413313711818994,0.142691432010178,0.4519997382294056,0.8645699614890886,0.6679245283018868,531,211,264,1347,0.1638733705772811,0.284366576819407,0.4292342719592878,0.7712616184187133,0.7283237249974834,MASTER_ONLY_CV,,2353
0.5149999999999999,0.8478143022783056,0.9040847361024198,0.7943051423714407,0.7734502184275558,0.8642533936651584,0.8299193047796399,0.7169811320754716,0.8467384420519316,0.8467384420519316,0.7670384716719607,0.7964729273711509,0.5354825407790025,0.5344669996811563,0.142691432010178,0.4519997382294056,0.8642533936651584,0.6600496277915633,532,210,274,1337,0.17008069522036,0.2830188679245283,0.4292342719592878,0.768620433763503,0.7250705927254645,MASTER_ONLY_CV,,2353
0.5199999999999999,0.8478143022783056,0.9040847361024198,0.7930301742456438,0.7728826079463794,0.8644617380025941,0.8274363749224084,0.7183288409703504,0.8455439264192832,0.8455439264192832,0.765978659925675,0.7953633673557412,0.5335842004415148,0.5324119582892131,0.142691432010178,0.4519997382294056,0.8644617380025941,0.657213316892725,533,209,278,1333,0.1725636250775915,0.2816711590296496,0.4292342719592878,0.7678524226786521,0.7240459913212042,MASTER_ONLY_CV,,2353
0.5249999999999999,0.8478143022783056,0.9040847361024198,0.7913302167445814,0.7723681194483345,0.8650586701434159,0.8237119801365611,0.7210242587601078,0.843879173290938,0.843879173290938,0.7646686065045336,0.7939223177401415,0.5313508260641061,0.5299049452787372,0.142691432010178,0.4519997382294056,0.8650586701434159,0.6532356532356532,535,207,284,1327,0.1762880198634388,0.2789757412398921,0.4292342719592878,0.7669421526439485,0.7227412515150651,MASTER_ONLY_CV,,2353
0.5299999999999999,0.8478143022783056,0.9040847361024198,0.7904802379940501,0.7724743634145974,0.8658376963350786,0.8212290502793296,0.7237196765498652,0.8429436126154827,0.8429436126154827,0.7641648503409257,0.793259089362001,0.5306604411502585,0.5289893704491258,0.142691432010178,0.4519997382294056,0.8658376963350786,0.6509090909090909,537,205,288,1323,0.1787709497206704,0.2762803234501347,0.4292342719592878,0.7666533886076202,0.7221764204224222,MASTER_ONLY_CV,,2353
0.5349999999999999,0.8478143022783056,0.9040847361024198,0.7892052698682533,0.7726337293639918,0.8670177748518763,0.8175046554934823,0.7277628032345014,0.8415335463258786,0.8415335463258786,0.7634063670715687,0.7922599662096884,0.5296602614838848,0.5276232539163435,0.142691432010178,0.4519997382294056,0.8670177748518763,0.6474820143884892,540,202,294,1317,0.1824953445065177,0.2722371967654987,0.4292342719592878,0.7662261013156094,0.7213358259707457,MASTER_ONLY_CV,,2353
0.5399999999999999,0.8478143022783056,0.9040847361024198,0.7875053123671908,0.7721192408659469,0.8676373262739907,0.813780260707635,0.7304582210242587,0.8398462524023063,0.8398462524023063,0.7620948433728703,0.7908096646421351,0.5275342864483487,0.5251499016799966,0.142691432010178,0.4519997382294056,0.8676373262739907,0.6437054631828979,542,200,300,1311,0.186219739292365,0.2695417789757412,0.4292342719592878,0.7653348985124826,0.7200523454913477,MASTER_ONLY_CV,,2353
0.5449999999999999,0.8478143022783056,0.9040847361024198,0.7853803654908628,0.7716578743510334,0.8686666666666667,0.8088144009931719,0.7345013477088949,0.8376727740276438,0.8376727740276438,0.760529176982474,0.7890195237025134,0.525148188272039,0.5222446438400391,0.142691432010178,0.4519997382294056,0.8686666666666667,0.6389214536928488,545,197,308,1303,0.191185599006828,0.2654986522911051,0.4292342719592878,0.7643142185383179,0.7185031236373741,MASTER_ONLY_CV,,2353
0.5499999999999999,0.8478143022783056,0.9040847361024198,0.7853803654908628,0.7734753154274605,0.8711409395973154,0.8057107386716326,0.7412398921832885,0.837149306675266,0.837149306675266,0.7612537810634896,0.7892831953247025,0.5273504468809697,0.5239080674377261,0.142691432010178,0.4519997382294056,0.8711409395973154,0.6373117033603708,550,192,313,1298,0.1942892613283674,0.2587601078167116,0.4292342719592878,0.7651530931879891,0.7189502048383671,MASTER_ONLY_CV,,2353
0.5549999999999999,0.8478143022783056,0.9040847361024198,0.7824054398640033,0.7716662400176684,0.8710330857528696,0.8007448789571695,0.7425876010781671,0.8344113842173351,0.8344113842173351,0.7585935483664124,0.7865942705739991,0.5227326399800023,0.5188165965968685,0.142691432010178,0.4519997382294056,0.8710330857528696,0.6318807339449541,551,191,321,1290,0.1992551210428305,0.2574123989218329,0.4292342719592878,0.7632102335734123,0.7165209145144842,MASTER_ONLY_CV,,2353
0.5599999999999999,0.8478143022783056,0.9040847361024198,0.7815554611134722,0.7714089957686459,0.8713608666215301,0.7988826815642458,0.7439353099730458,0.8335492227979274,0.8335492227979274,0.757936539705515,0.7858614957647186,0.5217490366870576,0.5176067039730055,0.142691432010178,0.4519997382294056,0.8713608666215301,0.6301369863013698,552,190,324,1287,0.2011173184357542,0.2560646900269542,0.4292342719592878,0.7627786969062385,0.7158948640980176,MASTER_ONLY_CV,,2353
0.565,0.8478143022783056,0.9040847361024198,0.7802804929876753,0.7708413852874694,0.8716032608695652,0.7963997517070143,0.7452830188679245,0.8323061952643529,0.8323061952643529,0.7568801463074691,0.784736175437742,0.520059322347231,0.5156306054313831,0.142691432010178,0.4519997382294056,0.8716032608695652,0.6276958002270148,553,189,328,1283,0.2036002482929857,0.2547169811320754,0.4292342719592878,0.7620488538036498,0.7149125006455254,MASTER_ONLY_CV,,2353
0.57,0.8478143022783056,0.9040847361024198,0.7756056098597535,0.7677908449490615,0.8711446196024675,0.7889509621353197,0.7466307277628033,0.8280130293159609,0.8280130293159609,0.7526373215039461,0.7804747588556846,0.5127185598796399,0.50753999901697,0.142691432010178,0.4519997382294056,0.8711446196024675,0.6196868008948546,554,188,340,1271,0.2110490378646803,0.2533692722371967,0.4292342719592878,0.7589337268307637,0.711080497928043,MASTER_ONLY_CV,,2353
0.575,0.8478143022783056,0.9040847361024198,0.7756056098597535,0.7696082860254885,0.8737060041407867,0.7858472998137802,0.7533692722371967,0.8274509803921568,0.8274509803921568,0.7533366688109022,0.7807082526460533,0.5151035536283939,0.5092304884610006,0.142691432010178,0.4519997382294056,0.8737060041407867,0.6183628318584071,559,183,345,1266,0.2141527001862197,0.2466307277628032,0.4292342719592878,0.7598009475862724,0.7115603376408915,MASTER_ONLY_CV,,2353
0.58,0.8478143022783056,0.9040847361024198,0.7743306417339566,0.7697676519748828,0.875,0.7821229050279329,0.7574123989218329,0.8259587020648967,0.8259587020648967,0.7525563903073729,0.7796650213814436,0.5144615899692325,0.5079621615682605,0.142691432010178,0.4519997382294056,0.875,0.615553121577218,562,180,351,1260,0.217877094972067,0.2425876010781671,0.4292342719592878,0.7594342160334088,0.7107881171055318,MASTER_ONLY_CV,,2353
0.585,0.8478143022783056,0.9040847361024198,0.773905652358691,0.7705477503885851,0.8764829030006979,0.7796399751707014,0.761455525606469,0.8252299605781866,0.8252299605781866,0.7525668455117167,0.7794024795927886,0.5152365182086935,0.5082136209311992,0.142691432010178,0.4519997382294056,0.8764829030006979,0.6141304347826086,565,177,355,1256,0.2203600248292985,0.238544474393531,0.4292342719592878,0.7596634914782929,0.7107282512382312,MASTER_ONLY_CV,,2353
0.59,0.8478143022783056,0.9040847361024198,0.7722056948576286,0.7693062854599695,0.8761371588523443,0.7771570453134699,0.761455525606469,0.8236842105263158,0.8236842105263158,0.7509777595248626,0.7778293982500061,0.512476680484657,0.5051916879635856,0.142691432010178,0.4519997382294056,0.8761371588523443,0.6114718614718615,565,177,359,1252,0.2228429546865301,0.238544474393531,0.4292342719592878,0.7584834164331756,0.7093171883310879,MASTER_ONLY_CV,,2353
0.595,0.8478143022783056,0.9040847361024198,0.7696557586060349,0.7681710644976166,0.8766737138830162,0.7721911855990068,0.7641509433962265,0.8211221122112211,0.8211221122112211,0.7488665453657537,0.7755516654629535,0.5093625353849185,0.5013528455894888,0.142691432010178,0.4519997382294056,0.8766737138830162,0.607066381156317,567,175,367,1244,0.2278088144009931,0.2358490566037736,0.4292342719592878,0.7570717643470398,0.707405754037634,MASTER_ONLY_CV,,2353
0.6,0.8478143022783056,0.9040847361024198,0.7671058223544411,0.7666723553199783,0.8766832034018427,0.7678460583488517,0.7654986522911051,0.8186631369953673,0.8186631369953673,0.7466237300178737,0.7732290188676152,0.5057882744293732,0.497199480293419,0.142691432010178,0.4519997382294056,0.8766832034018427,0.6029723991507431,568,174,374,1237,0.2321539416511483,0.2345013477088948,0.4292342719592878,0.7554911953197839,0.7054029686212919,MASTER_ONLY_CV,,2353
0.605,0.8478143022783056,0.9040847361024198,0.7637059073523161,0.7649164018933177,0.8770550393137956,0.7616387337057728,0.7681940700808625,0.815282392026578,0.815282392026578,0.7437261016736664,0.7701529679365988,0.501424467219384,0.4919252863742702,0.142691432010178,0.4519997382294056,0.8770550393137956,0.5974842767295597,570,172,384,1227,0.2383612662942272,0.2318059299191374,0.4292342719592878,0.7535144151119068,0.7028132735458691,MASTER_ONLY_CV,,2353
0.61,0.8478143022783056,0.9040847361024198,0.7615809604759881,0.7640915471631188,0.8776978417266187,0.7572936064556176,0.77088948787062,0.8130623125624792,0.8130623125624792,0.7420150272489816,0.7682539099253223,0.499130002245945,0.4889086265033744,0.142691432010178,0.4519997382294056,0.8776978417266187,0.5939771547248183,572,170,391,1220,0.2427063935443823,0.22911051212938,0.4292342719592878,0.7524216477949907,0.7012809793539154,MASTER_ONLY_CV,,2353
0.615,0.8478143022783056,0.9040847361024198,0.7603059923501913,0.7638874248972278,0.8785249457700651,0.7541899441340782,0.7735849056603774,0.811623246492986,0.811623246492986,0.7410919970782688,0.7671402995607971,0.4981973997426623,0.4873828440052286,0.142691432010178,0.4519997382294056,0.8785249457700651,0.5917525773195876,574,168,396,1215,0.2458100558659217,0.2264150943396226,0.4292342719592878,0.751914498076996,0.7004496305262428,MASTER_ONLY_CV,,2353
0.62,0.8478143022783056,0.9040847361024198,0.75945601359966,0.7643571570787762,0.88,0.7510862818125388,0.7776280323450134,0.8104487608841259,0.8104487608841259,0.7406894967211327,0.7664526928782261,0.4984826130371909,0.4869427939200433,0.142691432010178,0.4519997382294056,0.88,0.5899795501022495,577,165,401,1210,0.2489137181874612,0.2223719676549865,0.4292342719592878,0.7518819756364366,0.7000746952196568,MASTER_ONLY_CV,,2353
0.625,0.8478143022783056,0.9040847361024198,0.7581810454738631,0.7637895465975997,0.8802919708029197,0.7486033519553073,0.7789757412398922,0.8091244548809124,0.8091244548809124,0.7396346912085722,0.7652983565852249,0.4970502052052864,0.4850853007496097,0.142691432010178,0.4519997382294056,0.8802919708029197,0.5879959308240081,578,164,405,1206,0.2513966480446927,0.2210242587601078,0.4292342719592878,0.7511987335246613,0.6991440312515719,MASTER_ONLY_CV,,2353
0.63,0.8478143022783056,0.9040847361024198,0.7564810879728007,0.762548081668984,0.8799414348462665,0.7461204220980757,0.7789757412398922,0.8075243533758818,0.8075243533758818,0.7380594583536436,0.7637139393457069,0.4944298039867423,0.4821577882255882,0.142691432010178,0.4519997382294056,0.8799414348462665,0.585612968591692,578,164,409,1202,0.2538795779019243,0.2210242587601078,0.4292342719592878,0.7500462506142793,0.6977629336153159,MASTER_ONLY_CV,,2353
0.635,0.8478143022783056,0.9040847361024198,0.7552061198470038,0.762343959403093,0.8807947019867549,0.7430167597765364,0.7816711590296496,0.806060606060606,0.806060606060606,0.7371316855187823,0.7625882226844621,0.4935689908748501,0.4806599348893671,0.142691432010178,0.4519997382294056,0.8807947019867549,0.5835010060362174,580,162,414,1197,0.2569832402234637,0.2183288409703504,0.4292342719592878,0.749551169307188,0.6969452312662993,MASTER_ONLY_CV,,2353
